,10분 최다 강수량(mm),1시간 최다강수량(mm),break_summer,break_winter,cloud,cloud_w,date_fri,date_mon,date_sat,date_sun,date_thur,date_tue,date_wed,fall,humid,humid_w,m_free,m_paid,m_total,rain,spring,summer,temp,temp_w,tp_adult,tp_child,tp_foreigner,tp_free,tp_group,tp_paid,tp_teen,tp_total,when,wind,wind_w,winter,zb_adult,zb_child,zb_foreigner,zb_free,zb_paid,zb_teen,zb_total,강수 계속시간(hr),일강수량(mm)
2015,0.0,0.0,0,0,2.9,1.0,1,0,0,0,0,0,0,1,60.1,5.0,0,16,16,0.0,0,0,,6.0,156,1146,2631,106,1303,26,0,3,2009-09-04,1.4,1.0,0,168,2587,1543,1260,62,0,3847,0.0,0.0
2016,0.0,0.0,0,0,4.6,2.0,0,0,1,0,0,0,0,1,63.9,5.0,0,138,138,0.0,0,0,,6.0,1470,1923,11156,657,7367,396,9,23,2009-09-05,1.9,1.0,0,759,14684,9422,2180,102,0,16864,0.0,0.0
2017,0.0,0.0,0,0,6.5,3.0,0,0,0,1,0,0,0,1,66.3,5.0,4,202,206,0.0,0,0,,6.0,2601,1834,14180,912,9451,294,15,10,2009-09-06,1.9,1.0,0,1011,19873,12346,2836,99,0,22709,0.0,0.0
2018,0.0,0.0,0,0,8.5,3.0,0,1,0,0,0,0,0,1,77.0,5.0,1,11,12,0.0,0,0,,6.0,90,866,1654,35,683,15,5,1,2009-09-07,1.6,1.0,0,101,1225,788,970,66,0,2195,0.42,0.0
2019,0.0,0.0,0,0,2.6,1.0,0,0,0,0,0,1,0,1,61.1,5.0,3,20,23,0.0,0,0,,6.0,164,1255,2779,153,1335,25,3,0,2009-09-08,1.9,1.0,0,246,2336,1546,1406,93,0,3742,0.0,0.0
2020,0.0,0.0,0,0,1.9,1.0,0,0,0,0,0,0,1,1,49.9,3.0,1,22,23,0.0,0,0,,6.0,104,1232,2880,132,1199,345,0,0,2009-09-09,2.1,1.0,0,236,2436,1971,1386,104,0,3822,0.0,0.0
2021,0.0,0.0,0,0,5.4,2.0,0,0,0,0,1,0,0,1,52.3,4.0,0,14,14,0.0,0,0,,6.0,158,1348,2892,111,1376,10,0,0,2009-09-10,1.8,1.0,0,195,2416,1662,1520,84,0,3936,0.0,0.0
2022,2.0,7.0,0,0,8.1,3.0,1,0,0,0,0,0,0,1,61.1,5.0,0,51,51,7.0,0,0,,5.0,165,1189,2694,142,1317,23,2,0,2009-09-11,2.0,1.0,0,229,2499,1548,1338,87,0,3837,1.53,7.0
2023,10.5,12.5,0,0,5.1,2.0,0,0,1,0,0,0,0,1,77.6,5.0,0,113,113,23.5,0,0,,5.0,1731,1432,9699,506,6309,227,9,2,2009-09-12,1.9,1.0,0,583,13100,8300,1657,77,0,14757,7.88,23.5
2024,0.0,0.0,0,0,1.8,1.0,0,0,0,1,0,0,0,1,67.3,5.0,0,285,285,0.0,0,0,,5.0,3380,1938,18155,1300,12484,353,25,6,2009-09-13,1.7,1.0,0,1435,24793,16300,2984,135,0,27777,0.0,0.0
2025,0.0,0.0,0,0,6.9,3.0,0,1,0,0,0,0,0,1,74.1,5.0,0,17,17,0.0,0,0,,5.0,157,1153,2506,129,1183,13,0,2,2009-09-14,1.5,1.0,0,263,2299,1353,1349,134,0,3648,0.0,0.0
2026,0.0,0.0,0,0,2.5,1.0,0,0,0,0,0,1,0,1,73.5,5.0,0,11,11,0.0,0,0,,5.0,149,1242,2848,136,1416,41,5,0,2009-09-15,2.3,1.0,0,227,2599,1685,1441,91,0,4040,0.0,0.0
2027,0.0,0.0,0,0,1.9,1.0,0,0,0,0,0,0,1,1,63.5,5.0,0,2,2,0.0,0,0,,5.0,376,1403,3737,231,1360,598,0,153,2009-09-16,1.4,1.0,0,333,3544,3134,1585,102,0,5129,0.0,0.0
2028,0.0,0.0,0,0,2.0,1.0,0,0,0,0,1,0,0,1,58.3,4.0,0,11,11,0.0,0,0,,5.0,161,1368,2972,111,1416,27,0,0,2009-09-17,1.9,1.0,0,248,2376,1649,1591,137,0,3967,0.0,0.0
2029,0.0,0.0,0,0,0.0,1.0,1,0,0,0,0,0,0,1,52.4,4.0,0,26,26,0.0,0,0,,6.0,191,1081,2790,148,1498,20,0,0,2009-09-18,1.7,1.0,0,241,2655,1709,1259,93,0,3914,0.0,0.0
2030,0.0,0.0,0,0,1.9,1.0,0,0,1,0,0,0,0,1,51.5,3.0,0,151,151,0.0,0,0,,5.0,21658,2146,33660,934,9306,550,10,26,2009-09-19,2.8,1.0,0,1089,38165,51527,2860,155,0,41025,0.0,0.0
2031,0.0,0.0,0,0,5.0,2.0,0,0,0,1,0,0,0,1,54.8,4.0,1,345,346,0.0,0,0,,5.0,3476,1951,18310,1518,12630,253,21,16,2009-09-20,1.9,1.0,0,1700,25287,16533,3038,182,0,28325,0.0,0.0
2032,4.5,9.5,0,0,8.8,3.0,0,1,0,0,0,0,0,1,87.8,5.0,0,0,0,30.5,0,0,,5.0,97,390,626,6,138,1,0,0,2009-09-21,1.5,1.0,0,17,423,351,412,11,0,835,10.38,30.5
2033,0.0,0.0,0,0,2.1,1.0,0,0,0,0,0,1,0,1,63.0,5.0,2,9,11,0.0,0,0,,5.0,126,1239,2767,146,1388,14,0,0,2009-09-22,1.4,1.0,0,288,2446,1638,1509,142,0,3955,0.0,0.0
2034,0.0,0.0,0,0,0.6,1.0,0,0,0,0,0,0,1,1,60.4,5.0,0,18,18,0.0,0,0,,5.0,137,1359,3075,137,1520,59,7,0,2009-09-23,1.7,1.0,0,220,2587,1880,1488,83,0,4075,0.0,0.0
2035,0.0,0.0,0,0,3.6,2.0,0,0,0,0,1,0,0,1,60.9,5.0,0,19,19,0.0,0,0,,5.0,180,1233,2958,130,1524,21,0,4,2009-09-24,1.5,1.0,0,241,2718,1789,1393,111,0,4111,0.0,0.0
2036,0.0,0.0,0,0,6.1,3.0,1,0,0,0,0,0,0,1,68.6,5.0,0,34,34,0.0,0,0,,5.0,269,1094,4723,222,3338,22,0,0,2009-09-25,1.2,1.0,0,318,4937,5555,1271,96,0,6208,0.0,0.0
2037,0.0,0.0,0,0,5.8,2.0,0,0,1,0,0,0,0,1,67.8,5.0,1,321,322,0.0,0,0,,5.0,3601,2280,17135,1335,11027,227,2,16,2009-09-26,2.3,1.0,0,1511,23208,15044,3591,176,0,26799,0.0,0.0
2038,0.5,0.5,0,0,9.0,4.0,0,0,0,1,0,0,0,1,69.3,5.0,0,82,82,0.5,0,0,,5.0,1138,1166,6321,438,3915,102,19,6,2009-09-27,2.2,1.0,0,519,7905,5156,1324,81,0,9229,0.67,0.5
2039,0.5,1.0,0,0,6.0,3.0,0,1,0,0,0,0,0,1,80.1,5.0,0,14,14,2.0,0,0,,5.0,99,854,1928,112,965,10,0,0,2009-09-28,1.3,1.0,0,206,1684,1074,967,94,0,2651,5.17,2.0
2040,0.5,1.0,0,0,3.4,2.0,0,0,0,0,0,1,0,1,77.3,5.0,0,17,17,1.0,0,0,,5.0,133,1011,2287,105,1117,26,0,0,2009-09-29,1.7,1.0,0,224,2021,1276,1151,119,0,3172,1.12,1.0
2041,0.0,0.0,0,0,2.6,1.0,0,0,0,0,0,0,1,1,66.4,5.0,0,16,16,0.0,0,0,,6.0,232,965,2455,177,1163,95,0,13,2009-09-30,1.6,1.0,0,224,2488,1591,1030,47,0,3518,0.0,0.0
2042,0.0,0.0,0,0,3.0,2.0,0,0,0,0,1,0,0,1,64.6,5.0,0,175,175,0.0,0,0,,5.0,748,1014,5969,912,2989,1218,7,29,2009-10-01,1.9,1.0,0,1007,7759,5969,1162,95,0,8921,0.0,0.0
2043,0.0,0.0,0,0,2.3,1.0,1,0,0,0,0,0,0,1,56.5,4.0,0,496,496,0.0,0,0,,5.0,2617,1424,13234,2498,8850,343,57,41,2009-10-02,2.6,1.0,0,2612,20095,11810,2144,114,0,22239,0.0,0.0
2044,1.5,3.0,0,0,2.9,1.0,0,0,1,0,0,0,0,1,52.6,4.0,0,612,612,4.0,0,0,,5.0,3511,2084,19486,3572,13183,708,166,119,2009-10-03,2.5,1.0,0,3809,27792,17432,3610,237,0,31402,2.0,4.0
2045,0.0,0.0,0,0,2.0,1.0,0,0,0,1,0,0,0,1,50.9,3.0,0,832,832,0.0,0,0,,5.0,3592,2262,19873,4534,13484,535,43,79,2009-10-04,1.9,1.0,0,4844,29214,17611,3704,310,0,32918,0.0,0.0
2046,0.0,0.0,0,0,1.8,1.0,0,1,0,0,0,0,0,1,62.4,5.0,5,877,882,0.0,0,0,,5.0,3402,1658,14691,3608,9070,561,6,65,2009-10-05,1.7,1.0,0,3863,22613,13063,2891,255,0,25504,0.0,0.0
2047,0.0,0.0,0,0,0.4,1.0,0,0,0,0,0,1,0,1,56.5,4.0,2,102,104,0.0,0,0,,5.0,253,1521,3948,732,2015,159,2,0,2009-10-06,1.5,1.0,0,1005,4238,2626,1899,273,0,6137,0.0,0.0
2048,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,0,1,1,50.8,3.0,2,54,56,0.0,0,0,,5.0,200,1385,4435,611,1499,1351,0,0,2009-10-07,3.7,2.0,0,923,4785,4509,1781,312,0,6566,0.0,0.0
2049,0.0,0.0,0,0,2.4,1.0,0,0,0,0,1,0,0,1,45.6,3.0,0,50,50,0.0,0,0,,5.0,429,1364,3262,496,1436,33,14,6,2009-10-08,2.1,1.0,0,812,3388,2273,1836,316,0,5224,0.0,0.0
2050,0.0,0.0,0,0,2.6,1.0,1,0,0,0,0,0,0,1,52.0,4.0,0,98,98,0.0,0,0,,4.0,353,1605,6440,784,1949,2533,13,9,2009-10-09,2.0,1.0,0,1063,7488,7747,1963,279,0,9451,0.0,0.0
2051,0.0,0.0,0,0,0.6,1.0,0,0,1,0,0,0,0,1,57.4,4.0,0,1388,1388,0.0,0,0,,5.0,4737,2461,21800,5787,14029,573,10,61,2009-10-10,1.7,1.0,0,6472,32979,19853,4518,685,0,37497,0.0,0.0
2052,0.0,0.0,0,0,3.0,2.0,0,0,0,1,0,0,0,1,59.8,4.0,0,1707,1707,0.0,0,0,,5.0,5227,2424,25080,8005,16981,448,15,76,2009-10-11,1.6,1.0,0,8614,38802,22807,4538,609,0,43340,0.0,0.0
2053,0.0,0.0,0,0,2.5,1.0,0,1,0,0,0,0,0,1,60.9,5.0,0,57,57,0.0,0,0,,4.0,234,1443,4727,823,1791,1259,19,7,2009-10-12,2.0,1.0,0,1341,5049,4531,2098,518,0,7147,0.0,0.0
2054,2.0,5.5,0,0,4.6,2.0,0,0,0,0,0,1,0,1,70.4,5.0,0,55,55,13.0,0,0,,4.0,269,1369,3675,606,1961,76,3,1,2009-10-13,1.8,1.0,0,1136,3741,3408,2059,530,0,5800,5.05,13.0
2055,0.1,0.3,0,0,2.9,1.0,0,0,0,0,0,0,1,1,71.8,5.0,0,60,60,0.4,0,0,,4.0,181,1409,3235,677,1619,26,0,0,2009-10-14,1.5,1.0,0,1106,3422,1962,1922,429,0,5344,0.67,0.4
2056,0.0,0.0,0,0,0.5,1.0,0,0,0,0,1,0,0,1,68.6,5.0,0,123,123,0.0,0,0,,4.0,377,1666,6147,1870,2254,1850,24,822,2009-10-15,2.0,1.0,0,2427,8433,6519,2405,557,0,10838,0.0,0.0
2057,1.0,2.0,0,0,4.3,2.0,1,0,0,0,0,0,0,1,70.4,5.0,0,158,158,2.5,0,0,,5.0,521,1247,6453,793,1684,3001,0,9,2009-10-16,2.5,1.0,0,1228,7454,8538,1797,435,0,9251,2.13,2.5
2058,4.0,8.5,0,0,4.8,2.0,0,0,1,0,0,0,0,1,67.4,5.0,2,361,363,13.5,0,0,,4.0,1322,1662,10484,2681,6358,1142,23,27,2009-10-17,3.3,2.0,0,3128,15066,9848,2265,447,0,17331,4.33,13.5
2059,0.0,0.0,0,0,2.6,1.0,0,0,0,1,0,0,0,1,53.3,4.0,0,1293,1293,0.0,0,0,,4.0,4710,2298,23923,7027,16403,512,31,83,2009-10-18,2.3,1.0,0,7616,36513,21783,4326,589,0,40839,0.0,0.0
2060,5.5,10.0,0,0,5.1,2.0,0,1,0,0,0,0,0,1,61.1,5.0,1,24,25,10.0,0,0,,4.0,88,877,2143,314,729,449,8,2,2009-10-19,4.0,4.0,0,581,1922,1783,1277,267,0,3199,1.78,10.0
2061,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,0,1,50.0,3.0,0,98,98,0.0,0,0,,3.0,213,1490,4404,1126,2085,616,6,0,2009-10-20,2.0,1.0,0,1643,5233,4185,2082,517,0,7315,0.0,0.0
2062,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,0,1,1,53.8,4.0,0,55,55,0.0,0,0,,4.0,903,1529,6781,764,2007,2342,0,10,2009-10-21,2.0,1.0,0,1159,7693,8390,2088,395,0,9781,0.0,0.0
2063,0.0,0.0,0,0,4.3,2.0,0,0,0,0,1,0,0,1,54.3,4.0,10,83,93,0.0,0,0,,4.0,498,1793,5846,906,2129,1426,3,42,2009-10-22,1.5,1.0,0,1358,6317,5953,2599,452,0,8916,0.0,0.0
2064,2.5,4.0,0,0,3.5,2.0,1,0,0,0,0,0,0,1,71.6,5.0,0,206,206,4.0,0,0,,4.0,693,1540,9734,1301,2720,4781,6,6,2009-10-23,2.2,1.0,0,1750,12228,13246,2147,449,0,14375,1.05,4.0
2065,0.0,0.0,0,0,1.3,1.0,0,0,1,0,0,0,0,1,64.4,5.0,1,1507,1508,0.0,0,0,,5.0,5517,3084,28890,6980,19427,862,7,128,2009-10-24,2.6,1.0,0,7775,40939,30427,5358,795,0,46297,0.0,0.0
2066,0.0,0.0,0,0,2.0,1.0,0,0,0,1,0,0,0,1,68.0,5.0,0,1773,1773,0.0,0,0,,5.0,6334,2867,29264,8697,19344,719,25,128,2009-10-25,1.6,1.0,0,9528,43116,26765,5198,831,0,48314,0.0,0.0
2067,0.0,0.0,0,0,1.0,1.0,0,1,0,0,0,0,0,1,77.4,5.0,0,114,114,0.0,0,0,,4.0,455,1916,7562,1349,3111,2080,6,5,2009-10-26,1.9,1.0,0,2162,8318,7900,2895,813,0,11213,0.0,0.0
2068,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,0,1,75.0,5.0,0,148,148,0.0,0,0,,4.0,437,1873,5868,1466,3151,407,0,3,2009-10-27,2.1,1.0,0,2204,7117,4621,2815,738,0,9932,0.0,0.0
2069,0.0,0.0,0,0,1.4,1.0,0,0,0,0,0,0,1,1,69.4,5.0,4,223,227,0.0,0,0,,4.0,333,2030,5472,1274,2797,312,6,3,2009-10-28,1.4,1.0,0,2101,5796,3987,3054,827,0,8850,0.0,0.0
2070,0.0,0.0,0,0,1.0,1.0,0,0,0,0,1,0,0,1,59.1,4.0,0,109,109,0.0,0,0,,5.0,322,1759,5558,1233,2531,946,0,7,2009-10-29,2.0,1.0,0,2005,6061,4841,2747,772,0,8808,0.0,0.0
2071,0.0,0.0,0,0,1.9,1.0,1,0,0,0,0,0,0,1,64.6,5.0,0,195,195,0.0,0,0,,5.0,452,1765,5713,1445,3306,190,9,6,2009-10-30,1.5,1.0,0,2202,6757,4309,2687,757,0,9444,0.0,0.0
2072,2.0,7.0,0,0,9.3,4.0,0,0,1,0,0,0,0,1,80.3,5.0,0,55,55,19.5,0,0,,5.0,253,1488,3944,641,2031,172,1,5,2009-10-31,2.8,1.0,0,929,4027,2699,1827,288,0,5854,8.0,19.5
2073,0.0,0.0,0,0,6.5,3.0,0,0,0,1,0,0,0,1,74.8,5.0,0,448,448,4.0,0,0,,3.0,1549,1642,10351,2653,6824,336,6,47,2009-11-01,3.2,2.0,0,3056,14265,8959,2213,403,0,16478,2.83,4.0
2074,0.0,0.0,0,0,0.0,1.0,0,1,0,0,0,0,0,1,40.3,2.0,0,19,19,0.0,0,0,,1.0,75,922,1824,235,807,20,3,0,2009-11-02,4.2,4.0,0,417,1413,932,1138,182,0,2551,0.0,0.0
2075,0.0,0.0,0,0,4.5,2.0,0,0,0,0,0,1,0,1,53.6,4.0,0,2,2,0.0,0,0,,1.0,35,826,1457,100,487,109,5,0,2009-11-03,1.6,1.0,0,230,928,787,992,130,0,1920,0.0,0.0
2076,0.0,0.0,0,0,7.6,3.0,0,0,0,0,0,0,1,1,70.3,5.0,0,18,18,0.0,0,0,,4.0,68,1333,2241,206,820,20,2,0,2009-11-04,2.7,1.0,0,342,1367,980,1496,136,0,2863,0.17,0.0
2077,0.0,0.0,0,0,3.9,2.0,0,0,0,0,1,0,0,1,75.0,5.0,0,66,66,0.3,0,0,,4.0,252,1477,3548,463,1798,21,3,2,2009-11-05,1.5,1.0,0,622,3108,2237,1695,159,0,4803,0.58,0.3
2078,0.0,0.0,0,0,4.4,2.0,1,0,0,0,0,0,0,1,78.5,5.0,0,175,175,0.1,0,0,,4.0,401,1422,3803,736,1955,25,0,3,2009-11-06,2.0,1.0,0,1012,3827,2647,1802,276,0,5629,0.22,0.1
2079,0.0,0.0,0,0,7.0,3.0,0,0,1,0,0,0,0,1,80.9,5.0,0,513,513,4.5,0,0,,5.0,1979,2228,14244,3105,9603,434,20,16,2009-11-07,1.4,1.0,0,3483,18743,12774,3037,378,0,21780,0.37,4.5
2080,0.0,0.0,0,0,7.8,3.0,0,0,0,1,0,0,0,1,89.9,5.0,0,129,129,34.0,0,0,,5.0,581,517,3548,721,2377,73,5,11,2009-11-08,1.5,1.0,0,772,4657,3031,606,51,0,5263,11.23,34.0
2081,0.0,0.0,0,0,6.4,3.0,0,1,0,0,0,0,0,1,75.4,5.0,0,88,88,0.0,0,0,,5.0,308,1358,3308,517,1619,23,1,1,2009-11-09,2.2,1.0,0,638,3069,2014,1523,121,0,4592,0.0,0.0
2082,0.0,0.0,0,0,8.3,3.0,0,0,0,0,0,1,0,1,58.6,4.0,0,24,24,0.0,0,0,,4.0,99,1062,2021,258,847,13,0,2,2009-11-10,4.7,4.0,0,289,1483,959,1124,31,0,2607,0.0,0.0
2083,0.0,0.0,0,0,3.5,2.0,0,0,0,0,0,0,1,1,50.3,3.0,0,26,26,0.0,0,0,,3.0,116,1187,2428,192,969,156,0,2,2009-11-11,4.1,4.0,0,241,1754,1246,1320,49,0,3074,0.0,0.0
2084,0.0,0.0,0,0,5.1,2.0,0,0,0,0,1,0,0,1,53.4,4.0,0,9,9,0.0,0,0,,3.0,96,1233,2335,172,769,237,1,5,2009-11-12,3.9,2.0,0,240,1566,1164,1352,68,0,2918,0.0,0.0
2085,0.0,0.0,0,0,9.3,4.0,1,0,0,0,0,0,0,1,79.9,5.0,0,3,3,2.5,0,0,,3.0,18,484,798,36,290,6,0,0,2009-11-13,2.5,1.0,0,44,380,435,496,8,0,876,6.6,2.5
2086,0.0,0.0,0,0,5.0,2.0,0,0,1,0,0,0,0,1,64.3,5.0,0,148,148,0.0,0,0,,2.0,830,1437,5853,817,3334,252,23,6,2009-11-14,4.0,4.0,0,845,7038,4566,1560,28,0,8598,0.0,0.0
2087,0.0,0.0,0,0,4.3,2.0,0,0,0,1,0,0,0,1,56.1,4.0,0,58,58,0.0,0,0,,1.0,334,1031,3167,340,1707,95,7,11,2009-11-15,4.2,4.0,0,357,3150,2193,1101,17,0,4251,0.75,0.0
2088,0.0,0.0,0,0,5.3,2.0,0,1,0,0,0,0,0,1,50.8,3.0,0,6,6,0.0,0,0,,1.0,21,593,1121,52,234,273,0,0,2009-11-16,2.6,1.0,0,64,635,788,611,12,0,1246,0.0,0.0
2089,0.0,0.0,0,0,2.3,1.0,0,0,0,0,0,1,0,1,44.4,3.0,0,3,3,0.0,0,0,,1.0,27,811,1136,43,256,42,1,0,2009-11-17,3.0,2.0,0,58,482,358,830,15,0,1312,0.0,0.0
2090,0.0,0.0,0,0,1.8,1.0,0,0,0,0,0,0,1,1,35.0,2.0,0,3,3,0.0,0,0,,1.0,10,765,981,36,197,9,0,0,2009-11-18,1.8,1.0,0,43,318,246,775,7,0,1093,0.0,0.0
2091,0.0,0.0,0,0,3.8,2.0,0,0,0,0,1,0,0,1,43.4,3.0,0,6,6,0.0,0,0,,1.0,15,905,1186,68,254,12,3,3,2009-11-19,2.4,1.0,0,86,404,281,948,18,0,1352,0.5,0.0
2092,0.0,0.0,0,0,7.3,3.0,1,0,0,0,0,0,0,1,58.3,4.0,0,8,8,0.5,0,0,,1.0,178,820,1835,66,471,366,0,1,2009-11-20,1.9,1.0,0,102,1291,1588,858,36,0,2149,1.78,0.5
2093,0.0,0.0,0,0,0.8,1.0,0,0,1,0,0,0,0,1,40.0,2.0,0,69,69,0.0,0,0,,1.0,312,1155,3850,473,2147,236,5,6,2009-11-21,2.4,1.0,0,481,4085,2995,1199,8,0,5284,0.0,0.0
2094,0.0,0.0,0,0,7.5,3.0,0,0,0,1,0,0,0,1,60.9,5.0,0,151,151,1.0,0,0,,1.0,726,1204,5053,787,2957,166,2,28,2009-11-22,1.8,1.0,0,803,6055,3849,1273,16,0,7328,4.02,1.0
2095,0.0,0.0,0,0,4.4,2.0,0,1,0,0,0,0,0,1,68.9,5.0,0,15,15,0.0,0,0,,2.0,56,902,1523,133,540,25,0,0,2009-11-23,1.5,1.0,0,147,914,621,927,14,0,1841,0.0,0.0
2096,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,1,0,1,63.0,5.0,0,28,28,0.0,0,0,,3.0,183,1109,2187,281,842,53,12,0,2009-11-24,1.5,1.0,0,306,1562,1078,1158,25,0,2720,0.0,0.0
2097,0.0,0.0,0,0,5.3,2.0,0,0,0,0,0,0,1,1,81.0,5.0,0,5,5,1.5,0,0,,2.0,19,784,1034,69,219,12,0,0,2009-11-25,1.9,1.0,0,70,381,250,800,1,0,1181,3.72,1.5
2098,0.0,0.0,0,0,3.3,2.0,0,0,0,0,1,0,0,1,77.0,5.0,0,22,22,0.0,0,0,,3.0,86,1150,1987,173,721,30,0,0,2009-11-26,1.5,1.0,0,197,1224,837,1205,24,0,2429,0.0,0.0
2099,0.0,0.0,0,0,8.1,3.0,1,0,0,0,0,0,0,1,75.6,5.0,0,19,19,0.0,0,0,,2.0,79,839,1608,235,622,68,1,0,2009-11-27,2.3,1.0,0,243,1208,909,859,8,0,2067,0.0,0.0
2100,0.0,0.0,0,0,6.6,3.0,0,0,1,0,0,0,0,1,71.1,5.0,2,195,197,0.0,0,0,,2.0,1025,1535,6275,938,3504,211,0,11,2009-11-28,1.6,1.0,0,954,7500,4961,1617,16,0,9117,0.0,0.0
2101,0.0,0.0,0,0,9.1,4.0,0,0,0,1,0,0,0,1,79.4,5.0,0,28,28,4.0,0,0,,2.0,128,814,1661,123,681,38,0,1,2009-11-29,1.6,1.0,0,141,1280,897,876,18,0,2156,6.25,4.0
2102,0.0,0.0,0,0,3.0,2.0,0,1,0,0,0,0,0,1,67.4,5.0,0,17,17,0.0,0,0,,2.0,71,861,1539,124,557,50,0,0,2009-11-30,2.2,1.0,0,140,953,678,894,16,0,1847,0.0,0.0
2103,0.0,0.0,0,0,3.4,2.0,0,0,0,0,0,1,0,0,72.3,5.0,0,20,20,0.0,0,0,,2.0,79,1034,1868,155,642,113,0,0,2009-12-01,1.5,1.0,1,166,1183,931,1063,11,0,2246,0.0,0.0
2104,0.0,0.0,0,0,6.8,3.0,0,0,0,0,0,0,1,0,76.1,5.0,0,14,14,0.0,0,0,,2.0,53,1142,1697,123,452,50,2,3,2009-12-02,1.4,1.0,1,129,823,555,1166,6,0,1989,0.0,0.0
2105,0.0,0.0,0,0,8.5,3.0,0,0,0,0,1,0,0,0,77.8,5.0,0,6,6,0.5,0,0,,2.0,20,803,1054,52,209,22,0,0,2009-12-03,2.1,1.0,1,53,366,251,807,1,0,1173,6.08,0.5
2106,0.0,0.0,0,0,4.0,2.0,1,0,0,0,0,0,0,0,69.3,5.0,0,8,8,0.0,0,0,,2.0,59,893,1454,97,460,42,0,0,2009-12-04,1.4,1.0,1,101,792,561,902,4,0,1694,0.0,0.0
2107,0.0,0.0,0,0,5.5,2.0,0,0,1,0,0,0,0,0,60.9,5.0,0,15,15,11.5,0,0,,1.0,65,715,1435,107,509,146,3,3,2009-12-05,4.8,4.0,1,108,1024,848,735,1,0,1759,4.42,11.5
2108,0.0,0.0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,33.0,2.0,0,34,34,0.0,0,0,,1.0,169,880,2646,288,1548,49,0,1,2009-12-06,2.7,1.0,1,304,2511,2266,913,16,0,3424,0.0,0.0
2109,0.0,0.0,0,0,0.1,1.0,0,1,0,0,0,0,0,0,48.6,3.0,0,5,5,0.0,0,0,,1.0,22,769,1691,34,245,655,0,0,2009-12-07,1.5,1.0,1,38,1029,1506,779,4,0,1808,0.0,0.0
2110,0.0,0.0,0,0,5.6,2.0,0,0,0,0,0,1,0,0,79.3,5.0,0,4,4,0.2,0,0,,1.0,16,917,1198,55,228,37,0,0,2009-12-08,1.6,1.0,1,63,390,314,942,8,0,1332,1.83,0.2
2111,0.0,0.0,0,0,8.0,3.0,0,0,0,0,0,0,1,0,74.8,5.0,0,6,6,0.0,0,0,,2.0,29,960,1298,62,298,11,0,0,2009-12-09,1.9,1.0,1,71,459,338,1008,9,0,1467,0.0,0.0
2112,0.0,0.0,0,0,9.6,4.0,0,0,0,0,1,0,0,0,80.6,5.0,0,1,1,2.5,0,0,,2.0,1,661,798,34,130,6,0,0,2009-12-10,3.1,2.0,1,34,191,137,665,0,0,856,11.73,2.5
2113,0.0,0.0,0,0,9.5,4.0,1,0,0,0,0,0,0,0,85.9,5.0,0,10,10,0.5,0,0,,2.0,36,954,1355,73,321,44,21,0,2009-12-11,1.9,1.0,1,75,566,496,987,2,0,1553,3.3,0.5
2114,0.0,0.0,0,0,4.8,2.0,0,0,1,0,0,0,0,0,69.8,5.0,0,222,222,0.0,0,0,,2.0,1088,1516,6880,1810,3322,954,6,758,2009-12-12,2.9,1.0,1,1826,9622,6114,1821,16,0,11443,0.0,0.0
2115,0.0,0.0,0,0,3.5,2.0,0,0,0,1,0,0,0,0,52.1,4.0,0,138,138,0.0,0,0,,1.0,827,1302,5081,693,2809,143,0,8,2009-12-13,2.7,1.0,1,714,5868,3829,1400,21,0,7268,0.0,0.0
2116,0.0,0.0,0,0,1.6,1.0,0,1,0,0,0,0,0,0,34.6,2.0,0,6,6,0.0,0,0,,1.0,15,798,1112,60,276,23,8,5,2009-12-14,2.9,1.0,1,65,481,380,808,5,0,1289,0.0,0.0
2117,0.0,0.0,0,0,3.6,2.0,0,0,0,0,0,1,0,0,34.8,2.0,0,3,3,0.0,0,0,,1.0,6,771,1004,32,188,39,0,0,2009-12-15,3.2,2.0,1,32,580,233,771,0,0,1351,0.0,0.0
2118,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,39.8,2.0,0,0,0,0.0,0,0,,1.0,2,616,768,12,116,34,0,0,2009-12-16,2.9,1.0,1,14,188,152,618,2,0,806,0.0,0.0
2119,0.0,0.0,0,0,0.8,1.0,0,0,0,0,1,0,0,0,47.8,3.0,0,0,0,0.0,0,0,,1.0,8,566,714,16,93,47,4,1,2009-12-17,3.2,2.0,1,26,203,172,576,10,0,779,0.0,0.0
2120,0.0,0.0,0,0,0.3,1.0,1,0,0,0,0,0,0,0,48.8,3.0,0,0,0,0.0,0,0,,1.0,2,348,468,3,58,60,0,0,2009-12-18,3.3,2.0,1,3,139,159,348,0,0,487,0.0,0.0
2121,0.0,0.0,0,0,0.6,1.0,0,0,1,0,0,0,0,0,49.4,3.0,0,4,4,0.0,0,0,,1.0,23,601,1082,70,408,50,3,0,2009-12-19,3.4,2.0,1,72,661,544,606,2,0,1267,0.0,0.0
2122,0.0,0.0,0,0,1.4,1.0,0,0,0,1,0,0,0,0,48.4,3.0,0,19,19,0.0,0,0,,1.0,108,945,1741,132,620,68,3,1,2009-12-20,2.4,1.0,1,132,1205,796,963,0,0,2168,0.75,0.0
